close,date,high,low,marketcap,open,volume
107.11,"Oct 15, 2018",111.27,99.31,"1,766,412,876",100.84,"35,911,700"
100.91,"Oct 14, 2018",103.35,100.81,"1,663,862,341",102.15,"13,930,300"
102.14,"Oct 13, 2018",102.99,100.68,"1,683,868,356",100.68,"12,537,800"
100.71,"Oct 12, 2018",103.64,99.68,"1,660,059,798",100.07,"14,421,900"
100.38,"Oct 11, 2018",114.17,100.38,"1,654,417,117",113.58,"24,185,900"
113.46,"Oct 10, 2018",113.67,111.03,"1,869,589,261",113.59,"164,644,000"
113.67,"Oct 09, 2018",114.93,112.84,"1,872,832,238",114.37,"36,076,800"
114.28,"Oct 08, 2018",116.27,112.72,"1,882,431,753",113.57,"107,293,000"
113.72,"Oct 07, 2018",115.33,112.63,"1,872,937,898",115.24,"25,004,000"
115.07,"Oct 06, 2018",115.30,113.41,"1,894,916,045",114.92,"22,917,000"
114.88,"Oct 05, 2018",115.10,113.62,"1,891,424,973",114.47,"20,766,400"
114.53,"Oct 04, 2018",116.26,113.45,"1,885,443,083",114.74,"25,737,300"
114.69,"Oct 03, 2018",117.60,112.11,"1,887,628,200",116.79,"24,600,100"
116.83,"Oct 02, 2018",119.82,112.81,"1,922,595,949",114.40,"31,906,300"
114.52,"Oct 01, 2018",117.01,113.11,"1,884,299,929",115.67,"20,659,400"
116.26,"Sep 30, 2018",116.72,114.08,"1,912,556,685",114.89,"26,235,500"
114.86,"Sep 29, 2018",117.04,112.46,"1,889,347,952",117.00,"34,176,800"
117.06,"Sep 28, 2018",121.55,115.90,"1,925,043,207",119.35,"35,421,800"
119.25,"Sep 27, 2018",121.08,113.88,"1,960,893,408",115.12,"38,769,800"
115.59,"Sep 26, 2018",117.58,113.20,"1,900,363,145",116.45,"29,067,600"
116.40,"Sep 25, 2018",116.40,111.93,"1,913,350,726",115.40,"30,107,600"
115.48,"Sep 24, 2018",123.23,115.13,"1,897,872,569",122.34,"32,909,400"
122.50,"Sep 23, 2018",127.71,120.82,"2,012,832,274",122.27,"53,467,200"
122.22,"Sep 22, 2018",125.21,118.00,"2,007,873,773",123.54,"29,282,500"
123.74,"Sep 21, 2018",124.24,115.77,"2,032,547,812",116.13,"46,774,300"
116.28,"Sep 20, 2018",116.30,109.53,"1,909,698,835",109.53,"37,921,600"
109.51,"Sep 19, 2018",112.93,106.06,"1,798,307,971",112.49,"35,204,700"
112.45,"Sep 18, 2018",113.00,104.58,"1,846,166,604",106.61,"35,111,400"
107.19,"Sep 17, 2018",120.21,107.19,"1,759,595,564",117.50,"40,377,800"
117.04,"Sep 16, 2018",118.77,113.78,"1,920,863,921",118.77,"34,245,700"
119.40,"Sep 15, 2018",122.22,116.38,"1,959,235,486",116.72,"38,659,300"
116.97,"Sep 14, 2018",117.37,109.85,"1,919,056,982",112.13,"43,837,300"
112.03,"Sep 13, 2018",116.13,104.60,"1,837,824,483",104.60,"42,702,500"
104.32,"Sep 12, 2018",106.01,97.58,"1,711,015,737",105.85,"37,938,300"
105.64,"Sep 11, 2018",109.20,102.17,"1,732,402,747",106.00,"32,241,000"
105.64,"Sep 10, 2018",109.15,104.46,"1,732,077,992",105.97,"33,801,900"
106.22,"Sep 09, 2018",110.73,101.46,"1,741,174,254",104.29,"38,884,300"
104.33,"Sep 08, 2018",114.94,102.17,"1,709,957,365",111.89,"29,966,300"
111.88,"Sep 07, 2018",119.75,110.97,"1,833,388,778",117.20,"34,706,300"
117.49,"Sep 06, 2018",117.97,108.82,"1,924,973,099",115.55,"47,806,200"
115.06,"Sep 05, 2018",140.10,115.06,"1,884,901,327",137.88,"54,877,800"
137.95,"Sep 04, 2018",139.79,134.86,"2,259,421,704",135.14,"52,929,600"
135.56,"Sep 03, 2018",135.58,119.27,"2,219,801,766",120.11,"53,805,800"
120.50,"Sep 02, 2018",124.92,116.67,"1,972,847,418",120.99,"35,711,900"
120.97,"Sep 01, 2018",124.19,115.58,"1,980,323,981",116.28,"52,810,000"
116.66,"Aug 31, 2018",117.49,102.98,"1,909,340,829",103.20,"57,364,500"
102.81,"Aug 30, 2018",105.99,97.17,"1,682,464,790",103.70,"35,257,200"
103.55,"Aug 29, 2018",108.13,101.34,"1,694,267,641",107.63,"19,745,900"
107.52,"Aug 28, 2018",107.75,102.59,"1,758,899,674",104.54,"22,513,800"
104.53,"Aug 27, 2018",104.63,93.55,"1,709,618,231",95.27,"28,849,600"
95.30,"Aug 26, 2018",95.30,91.30,"1,558,438,124",92.80,"46,481,300"
92.54,"Aug 25, 2018",96.33,92.10,"1,513,029,695",93.66,"17,631,600"
93.76,"Aug 24, 2018",94.27,88.63,"1,532,691,668",90.20,"29,263,100"
90.06,"Aug 23, 2018",91.38,88.90,"1,471,976,699",89.87,"19,364,700"
90.08,"Aug 22, 2018",98.56,88.33,"1,472,014,016",94.95,"21,752,000"
94.92,"Aug 21, 2018",96.51,92.25,"1,550,747,177",93.20,"21,602,300"
93.37,"Aug 20, 2018",102.05,93.37,"1,525,302,234",98.40,"22,207,700"
98.42,"Aug 19, 2018",98.86,95.00,"1,607,490,813",98.21,"17,273,400"
98.17,"Aug 18, 2018",104.90,95.10,"1,602,981,637",99.41,"29,601,700"
99.20,"Aug 17, 2018",101.16,90.83,"1,619,620,931",91.01,"25,798,500"
91.08,"Aug 16, 2018",92.65,88.95,"1,486,725,029",89.35,"20,515,800"
89.55,"Aug 15, 2018",94.02,84.59,"1,461,496,000",84.59,"23,635,100"
84.18,"Aug 14, 2018",88.03,79.24,"1,369,310,134",88.03,"31,742,700"
88.24,"Aug 13, 2018",97.40,88.13,"1,435,328,559",93.18,"25,503,900"
93.21,"Aug 12, 2018",95.62,92.15,"1,516,148,059",93.49,"18,323,700"
93.62,"Aug 11, 2018",96.99,88.09,"1,522,869,462",92.18,"30,488,100"
91.72,"Aug 10, 2018",101.16,90.82,"1,492,006,641",100.47,"23,751,500"
100.53,"Aug 09, 2018",101.94,94.72,"1,635,340,718",94.72,"24,062,700"
94.53,"Aug 08, 2018",108.04,93.40,"1,537,758,378",108.04,"31,289,400"
108.04,"Aug 07, 2018",117.80,108.04,"1,757,438,611",114.09,"24,304,400"
113.55,"Aug 06, 2018",119.88,112.68,"1,847,003,092",117.48,"21,437,100"
117.27,"Aug 05, 2018",117.68,111.99,"1,907,661,637",114.06,"20,136,800"
113.99,"Aug 04, 2018",121.03,113.46,"1,854,290,576",120.16,"19,018,600"
120.02,"Aug 03, 2018",122.55,115.45,"1,952,313,744",122.55,"22,482,600"
122.79,"Aug 02, 2018",130.50,121.08,"1,997,437,586",128.04,"24,394,700"
128.15,"Aug 01, 2018",129.40,119.94,"2,084,643,395",122.27,"31,815,200"
122.32,"Jul 31, 2018",134.15,121.40,"1,989,710,900",131.56,"31,704,100"
131.80,"Jul 30, 2018",135.70,128.95,"2,143,737,114",135.57,"28,947,100"
135.36,"Jul 29, 2018",141.35,134.63,"2,201,591,114",139.70,"29,691,600"
139.40,"Jul 28, 2018",141.27,138.46,"2,267,284,762",140.11,"23,366,000"
140.06,"Jul 27, 2018",142.07,135.06,"2,278,075,753",136.82,"27,555,400"
136.81,"Jul 26, 2018",144.63,135.96,"2,224,803,531",142.98,"30,321,500"
142.74,"Jul 25, 2018",148.30,138.41,"2,320,680,437",145.89,"32,155,300"
147.40,"Jul 24, 2018",148.01,132.50,"2,396,052,739",133.84,"41,505,800"
133.57,"Jul 23, 2018",140.03,128.54,"2,170,944,419",128.54,"54,845,300"
128.72,"Jul 22, 2018",133.28,127.98,"2,091,722,948",131.88,"34,691,600"
132.13,"Jul 21, 2018",132.62,127.58,"2,146,656,580",129.82,"22,586,300"
130.17,"Jul 20, 2018",139.55,128.82,"2,114,450,671",139.55,"37,618,500"
139.53,"Jul 19, 2018",143.68,138.55,"2,266,122,953",139.60,"30,172,600"
139.77,"Jul 18, 2018",149.36,138.12,"2,269,455,916",144.07,"30,846,300"
144.07,"Jul 17, 2018",146.96,134.99,"2,338,942,489",135.18,"40,091,900"
135.27,"Jul 16, 2018",135.38,122.94,"2,195,714,759",123.98,"33,018,400"
123.96,"Jul 15, 2018",125.87,121.67,"2,011,654,080",123.13,"22,403,800"
123.22,"Jul 14, 2018",123.82,121.05,"1,999,239,208",122.40,"20,547,700"
122.53,"Jul 13, 2018",124.65,120.66,"1,987,706,925",120.82,"23,792,500"
120.24,"Jul 12, 2018",126.11,118.14,"1,950,191,681",125.45,"28,289,200"
125.39,"Jul 11, 2018",129.87,121.52,"2,033,296,836",121.52,"35,463,900"
121.48,"Jul 10, 2018",136.86,121.42,"1,969,531,060",135.60,"31,309,100"
135.73,"Jul 09, 2018",141.16,135.48,"2,200,247,171",137.93,"33,160,900"
138.12,"Jul 08, 2018",140.01,134.49,"2,238,474,381",135.28,"25,550,900"
135.61,"Jul 07, 2018",135.63,130.73,"2,197,415,127",133.83,"27,346,900"
134.04,"Jul 06, 2018",139.08,131.25,"2,171,632,012",138.38,"32,393,700"
138.75,"Jul 05, 2018",141.22,134.87,"2,247,516,461",139.24,"33,014,500"
138.40,"Jul 04, 2018",146.50,137.21,"2,241,297,272",138.60,"31,732,500"
138.46,"Jul 03, 2018",143.93,137.00,"2,241,910,620",140.12,"33,954,300"
140.50,"Jul 02, 2018",142.86,128.34,"2,274,505,681",130.26,"41,012,600"
129.77,"Jul 01, 2018",133.80,126.12,"2,100,427,300",131.05,"32,338,800"
131.01,"Jun 30, 2018",135.10,126.69,"2,119,967,745",126.71,"33,426,400"
126.78,"Jun 29, 2018",127.84,115.48,"2,051,160,838",117.30,"34,762,700"
115.81,"Jun 28, 2018",133.99,114.87,"1,873,340,096",128.85,"48,284,400"
128.71,"Jun 27, 2018",130.26,119.70,"2,081,601,200",120.63,"39,016,100"
120.82,"Jun 26, 2018",129.62,120.73,"1,953,595,440",126.72,"35,735,700"
126.76,"Jun 25, 2018",129.53,120.96,"2,049,297,664",121.18,"37,688,900"
121.29,"Jun 24, 2018",124.40,109.01,"1,960,472,985",115.15,"45,338,000"
115.38,"Jun 23, 2018",119.27,109.98,"1,864,528,815",110.68,"33,435,900"
110.60,"Jun 22, 2018",123.85,107.46,"1,787,006,077",123.46,"40,058,500"
123.61,"Jun 21, 2018",124.08,121.45,"1,996,826,189",122.49,"29,272,800"
122.55,"Jun 20, 2018",126.35,119.92,"1,979,240,978",126.18,"33,876,600"
126.22,"Jun 19, 2018",130.15,124.76,"2,038,147,760",127.38,"34,054,800"
127.43,"Jun 18, 2018",129.04,120.42,"2,057,245,372",123.82,"32,087,200"
124.06,"Jun 17, 2018",127.18,123.31,"2,002,540,045",126.97,"29,247,600"
126.83,"Jun 16, 2018",128.23,121.68,"2,046,742,740",121.75,"31,221,300"
122.78,"Jun 15, 2018",133.32,122.78,"1,980,982,861",132.85,"35,999,400"
132.94,"Jun 14, 2018",133.56,118.85,"2,144,563,068",121.94,"44,929,500"
121.85,"Jun 13, 2018",126.46,113.62,"1,965,296,223",125.88,"44,354,400"
125.66,"Jun 12, 2018",138.46,121.15,"2,026,238,379",138.46,"36,656,700"
138.04,"Jun 11, 2018",140.19,132.83,"2,225,536,194",139.55,"32,508,500"
139.51,"Jun 10, 2018",154.99,132.09,"2,248,778,356",154.99,"46,671,000"
154.96,"Jun 09, 2018",160.04,154.96,"2,497,257,955",158.52,"29,964,000"
158.70,"Jun 08, 2018",165.24,157.21,"2,557,090,335",164.07,"36,063,500"
163.91,"Jun 07, 2018",171.09,163.06,"2,640,433,787",164.68,"40,588,500"
164.61,"Jun 06, 2018",167.80,162.08,"2,651,319,395",167.15,"41,766,300"
167.19,"Jun 05, 2018",168.69,157.44,"2,692,332,203",160.31,"40,491,500"
160.09,"Jun 04, 2018",170.51,157.84,"2,577,467,106",169.07,"39,320,200"
169.35,"Jun 03, 2018",176.11,162.66,"2,726,015,776",162.66,"44,074,900"
162.65,"Jun 02, 2018",167.27,156.25,"2,617,565,154",157.59,"40,011,500"
157.54,"Jun 01, 2018",158.55,152.87,"2,534,811,386",155.89,"29,047,300"
155.52,"May 31, 2018",159.17,154.31,"2,501,878,232",154.56,"35,146,100"
155.23,"May 30, 2018",161.27,152.87,"2,496,706,141",157.60,"23,704,800"
157.57,"May 29, 2018",166.33,147.93,"2,533,873,619",150.04,"51,033,600"
149.96,"May 28, 2018",168.22,149.74,"2,410,951,638",166.23,"38,161,100"
166.08,"May 27, 2018",170.17,161.17,"2,669,603,313",164.47,"32,033,800"
164.55,"May 26, 2018",168.60,162.99,"2,644,399,184",164.84,"17,384,600"
164.72,"May 25, 2018",173.66,162.92,"2,646,565,789",171.66,"26,129,900"
171.49,"May 24, 2018",177.51,160.85,"2,754,772,302",171.21,"44,489,500"
171.54,"May 23, 2018",179.53,166.33,"2,755,129,010",175.80,"49,136,900"
176.27,"May 22, 2018",198.95,176.27,"2,830,532,785",198.64,"51,057,500"
198.74,"May 21, 2018",203.83,194.91,"3,190,644,546",203.83,"34,791,200"
203.45,"May 20, 2018",205.31,196.60,"3,265,583,092",197.79,"34,040,600"
197.57,"May 19, 2018",204.21,197.20,"3,170,651,199",203.62,"31,524,400"
204.05,"May 18, 2018",211.53,187.24,"3,273,886,032",193.02,"58,532,500"
192.99,"May 17, 2018",204.69,192.92,"3,095,873,995",199.34,"44,934,200"
199.21,"May 16, 2018",205.11,193.21,"3,194,929,060",204.87,"46,385,200"
205.17,"May 15, 2018",218.83,203.04,"3,289,843,587",214.69,"56,849,200"
215.04,"May 14, 2018",219.12,197.33,"3,447,444,624",210.19,"56,526,000"
209.58,"May 13, 2018",213.78,202.05,"3,359,116,954",202.05,"32,021,800"
201.96,"May 12, 2018",205.73,192.06,"3,236,419,839",197.57,"32,938,200"
197.74,"May 11, 2018",218.48,197.65,"3,168,080,696",218.48,"48,447,300"
218.22,"May 10, 2018",233.27,218.21,"3,495,512,780",227.21,"36,197,200"
227.52,"May 09, 2018",232.48,216.97,"3,643,688,002",223.82,"41,903,700"
223.35,"May 08, 2018",234.57,220.23,"3,576,230,452",233.22,"33,703,600"
233.07,"May 07, 2018",235.84,222.75,"3,731,033,124",235.74,"44,546,500"
235.49,"May 06, 2018",242.44,232.60,"3,768,995,961",240.88,"50,393,500"
240.78,"May 05, 2018",245.48,239.72,"3,852,847,483",241.23,"73,154,304"
241.53,"May 04, 2018",248.40,238.90,"3,863,990,606",246.68,"77,875,600"
245.98,"May 03, 2018",257.62,242.95,"3,934,424,837",249.34,"115,162,000"
249.66,"May 02, 2018",252.72,238.84,"3,992,528,815",239.94,"83,039,296"
240.26,"May 01, 2018",242.45,229.56,"3,841,343,353",242.45,"71,420,800"
242.46,"Apr 30, 2018",259.07,239.08,"3,875,582,215",256.35,"103,574,000"
256.87,"Apr 29, 2018",262.91,244.05,"4,105,183,265",260.91,"92,297,200"
261.51,"Apr 28, 2018",265.51,251.55,"4,178,340,973",251.77,"84,646,704"
251.88,"Apr 27, 2018",268.63,251.88,"4,023,636,239",267.29,"93,178,896"
268.27,"Apr 26, 2018",277.25,250.21,"4,284,652,704",258.09,"153,394,000"
257.14,"Apr 25, 2018",293.56,249.15,"4,106,018,095",293.56,"157,435,008"
296.04,"Apr 24, 2018",298.08,280.24,"4,726,092,120",282.18,"141,852,000"
283.30,"Apr 23, 2018",287.11,270.81,"4,521,764,826",270.81,"110,600,000"
271.30,"Apr 22, 2018",283.99,250.24,"4,329,350,423",257.32,"142,363,008"
258.18,"Apr 21, 2018",271.41,240.04,"4,118,666,854",271.41,"89,939,200"
271.98,"Apr 20, 2018",271.98,238.51,"4,338,350,444",239.01,"128,551,000"
238.61,"Apr 19, 2018",239.01,225.98,"3,805,112,580",228.41,"89,253,400"
228.35,"Apr 18, 2018",232.72,195.83,"3,640,750,303",195.83,"180,248,992"
195.75,"Apr 17, 2018",202.07,193.45,"3,120,365,959",194.41,"39,801,200"
194.10,"Apr 16, 2018",203.01,189.36,"3,093,384,517",200.50,"41,090,800"
200.62,"Apr 15, 2018",203.93,190.91,"3,196,608,691",190.91,"50,712,700"
190.42,"Apr 14, 2018",197.19,188.15,"3,033,464,639",188.64,"42,979,700"
188.87,"Apr 13, 2018",201.17,186.77,"3,007,988,430",192.04,"56,740,700"
191.94,"Apr 12, 2018",191.94,166.30,"3,056,331,382",168.92,"62,352,400"
169.16,"Apr 11, 2018",169.16,164.53,"2,693,011,159",165.55,"41,345,600"
165.57,"Apr 10, 2018",167.38,164.40,"2,635,244,346",167.06,"31,208,400"
167.07,"Apr 09, 2018",179.13,164.26,"2,658,477,488",174.05,"24,546,500"
173.97,"Apr 08, 2018",174.15,169.30,"2,767,651,311",169.99,"24,114,000"
170.12,"Apr 07, 2018",172.74,162.27,"2,705,866,284",162.27,"30,577,500"
162.00,"Apr 06, 2018",175.37,161.92,"2,576,595,427",172.41,"42,452,500"
173.31,"Apr 05, 2018",174.89,164.80,"2,756,100,111",170.05,"40,641,000"
170.10,"Apr 04, 2018",189.47,169.10,"2,704,480,624",189.40,"39,301,200"
189.54,"Apr 03, 2018",191.10,177.57,"3,012,783,096",177.57,"36,809,600"
177.51,"Apr 02, 2018",181.52,175.06,"2,820,950,579",175.87,"27,927,800"
175.51,"Apr 01, 2018",182.11,165.25,"2,788,621,022",178.78,"31,024,200"
179.56,"Mar 31, 2018",181.97,171.54,"2,852,327,630",172.53,"22,220,300"
172.36,"Mar 30, 2018",180.41,162.99,"2,737,373,074",176.00,"41,887,500"
176.86,"Mar 29, 2018",200.83,174.64,"2,808,253,919",199.31,"53,055,600"
199.16,"Mar 28, 2018",201.52,186.32,"3,161,594,519",187.47,"44,833,300"
187.93,"Mar 27, 2018",197.90,184.58,"2,982,664,705",196.85,"53,498,800"
197.18,"Mar 26, 2018",212.68,188.55,"3,128,694,624",211.79,"37,329,600"
211.78,"Mar 25, 2018",214.40,203.02,"3,359,772,593",207.32,"23,409,900"
209.16,"Mar 24, 2018",217.24,208.70,"3,317,365,879",215.37,"24,099,100"
213.91,"Mar 23, 2018",214.33,199.17,"3,392,039,587",212.47,"39,365,700"
212.71,"Mar 22, 2018",223.68,204.90,"3,372,204,422",218.56,"40,394,500"
218.63,"Mar 21, 2018",235.90,215.29,"3,465,334,448",224.26,"57,121,400"
223.74,"Mar 20, 2018",233.27,206.96,"3,545,417,891",217.94,"60,005,900"
216.77,"Mar 19, 2018",222.00,202.38,"3,434,242,898",210.33,"67,314,400"
209.63,"Mar 18, 2018",209.63,175.08,"3,320,407,979",197.43,"75,859,904"
197.91,"Mar 17, 2018",215.84,193.90,"3,134,067,930",215.49,"48,877,500"
215.70,"Mar 16, 2018",222.38,203.90,"3,414,993,898",213.21,"62,972,500"
213.31,"Mar 15, 2018",225.96,198.73,"3,376,311,637",215.84,"75,798,000"
215.56,"Mar 14, 2018",251.83,208.29,"3,411,189,461",248.32,"75,383,296"
248.07,"Mar 13, 2018",266.35,246.19,"3,924,754,944",258.22,"69,264,496"
259.42,"Mar 12, 2018",287.09,251.83,"4,103,405,763",282.43,"66,680,300"
282.35,"Mar 11, 2018",287.17,248.41,"4,465,042,435",256.67,"73,755,400"
257.04,"Mar 10, 2018",295.79,255.81,"4,063,946,338",290.72,"78,431,696"
288.09,"Mar 09, 2018",288.09,243.51,"4,553,784,577",277.61,"155,072,000"
278.64,"Mar 08, 2018",338.13,276.95,"4,403,343,522",338.13,"128,424,000"
339.15,"Mar 07, 2018",364.75,320.85,"5,358,397,337",346.24,"162,103,008"
346.40,"Mar 06, 2018",368.89,342.47,"5,471,584,637",368.89,"93,212,704"
373.25,"Mar 05, 2018",379.68,355.99,"5,894,330,101",369.06,"130,898,000"
368.97,"Mar 04, 2018",369.07,338.75,"5,825,639,484",351.75,"123,113,000"
352.95,"Mar 03, 2018",374.72,344.20,"5,571,371,507",346.02,"196,022,000"
344.73,"Mar 02, 2018",351.39,310.82,"5,440,160,528",313.52,"170,634,000"
314.04,"Mar 01, 2018",315.67,284.23,"4,954,702,676",286.03,"62,044,300"
285.70,"Feb 28, 2018",305.75,285.58,"4,506,558,045",301.54,"47,981,800"
302.54,"Feb 27, 2018",309.10,288.24,"4,771,051,388",295.06,"64,821,400"
293.61,"Feb 26, 2018",300.33,271.47,"4,629,165,072",282.28,"53,939,200"
281.02,"Feb 25, 2018",284.04,266.26,"4,429,770,876",273.03,"33,676,300"
273.79,"Feb 24, 2018",295.49,265.23,"4,314,759,976",285.68,"62,206,300"
285.71,"Feb 23, 2018",299.44,269.35,"4,501,472,315",280.41,"89,026,304"
282.76,"Feb 22, 2018",327.28,279.80,"4,453,959,017",320.63,"103,123,000"
322.61,"Feb 21, 2018",339.69,287.72,"5,080,516,979",302.39,"169,590,000"
304.40,"Feb 20, 2018",321.73,303.79,"4,792,567,443",316.99,"71,114,704"
316.49,"Feb 19, 2018",319.73,297.65,"4,981,828,870",299.70,"67,482,400"
300.12,"Feb 18, 2018",327.77,294.42,"4,722,968,616",325.96,"68,135,104"
325.67,"Feb 17, 2018",334.71,293.13,"5,123,790,322",296.00,"134,268,992"
296.48,"Feb 16, 2018",302.10,280.22,"4,663,394,976",301.01,"64,320,200"
303.25,"Feb 15, 2018",304.78,269.32,"4,768,835,651",276.08,"85,772,704"
276.66,"Feb 14, 2018",276.66,234.34,"4,349,750,884",234.34,"116,137,000"
234.69,"Feb 13, 2018",248.88,230.02,"3,688,995,408",247.99,"46,476,400"
247.57,"Feb 12, 2018",251.41,229.87,"3,890,461,412",229.87,"45,760,100"
229.49,"Feb 11, 2018",249.44,219.23,"3,605,423,484",249.44,"51,680,100"
