close,date,high,low,marketcap,open,volume
0.005218,"Oct 15, 2018",0.005457,0.005124,"608,254,396",0.005153,"18,579,800"
0.005158,"Oct 14, 2018",0.005222,0.005145,"601,233,349",0.005174,"7,930,760"
0.005182,"Oct 13, 2018",0.005272,0.005163,"603,905,182",0.005245,"8,095,130"
0.005247,"Oct 12, 2018",0.005283,0.004957,"611,427,695",0.004982,"9,635,600"
0.005000,"Oct 11, 2018",0.005547,0.004901,"582,635,155",0.005547,"18,770,800"
0.005552,"Oct 10, 2018",0.005648,0.005531,"646,790,165",0.005628,"10,274,400"
0.005635,"Oct 09, 2018",0.005639,0.005574,"656,416,571",0.005594,"8,996,090"
0.005578,"Oct 08, 2018",0.005652,0.005549,"649,726,470",0.005573,"12,177,400"
0.005562,"Oct 07, 2018",0.005575,0.005512,"647,783,090",0.005559,"7,755,690"
0.005545,"Oct 06, 2018",0.005770,0.005483,"645,695,893",0.005686,"13,055,500"
0.005669,"Oct 05, 2018",0.005744,0.005625,"660,047,445",0.005647,"12,566,200"
0.005645,"Oct 04, 2018",0.005767,0.005576,"657,223,864",0.005712,"14,529,600"
0.005704,"Oct 03, 2018",0.005826,0.005655,"663,984,391",0.005813,"15,933,900"
0.005824,"Oct 02, 2018",0.005964,0.005789,"677,834,331",0.005927,"15,357,200"
0.005942,"Oct 01, 2018",0.006024,0.005881,"691,491,512",0.005901,"20,096,400"
0.005906,"Sep 30, 2018",0.005910,0.005828,"687,215,143",0.005867,"13,396,600"
0.005865,"Sep 29, 2018",0.005898,0.005765,"682,339,782",0.005832,"15,626,800"
0.005831,"Sep 28, 2018",0.005965,0.005783,"678,300,466",0.005864,"14,461,600"
0.005879,"Sep 27, 2018",0.005910,0.005693,"683,838,581",0.005702,"15,096,200"
0.005695,"Sep 26, 2018",0.005753,0.005662,"662,329,725",0.005692,"11,673,600"
0.005686,"Sep 25, 2018",0.005794,0.005587,"661,194,576",0.005680,"17,598,700"
0.005677,"Sep 24, 2018",0.006067,0.005659,"660,168,122",0.005904,"17,243,600"
0.005901,"Sep 23, 2018",0.005907,0.005736,"686,080,917",0.005765,"12,445,100"
0.005758,"Sep 22, 2018",0.005817,0.005604,"669,390,105",0.005682,"14,917,600"
0.005684,"Sep 21, 2018",0.005961,0.005553,"660,681,858",0.005695,"22,345,300"
0.005695,"Sep 20, 2018",0.005900,0.005605,"661,896,910",0.005605,"25,354,400"
0.005609,"Sep 19, 2018",0.006031,0.005360,"651,826,831",0.005984,"38,645,300"
0.005981,"Sep 18, 2018",0.006280,0.005789,"694,945,887",0.006231,"39,689,500"
0.006243,"Sep 17, 2018",0.006547,0.006156,"725,299,657",0.006540,"26,385,900"
0.006531,"Sep 16, 2018",0.006531,0.006141,"758,705,131",0.006191,"21,598,600"
0.006165,"Sep 15, 2018",0.006267,0.006134,"716,133,149",0.006187,"16,956,400"
0.006180,"Sep 14, 2018",0.006658,0.006095,"717,737,373",0.006558,"41,910,000"
0.006554,"Sep 13, 2018",0.006609,0.006410,"761,150,295",0.006468,"45,785,700"
0.006455,"Sep 12, 2018",0.006457,0.006193,"749,563,102",0.006325,"59,824,100"
0.006329,"Sep 11, 2018",0.006931,0.005953,"734,786,915",0.006931,"89,882,900"
0.006892,"Sep 10, 2018",0.006933,0.005840,"800,113,779",0.005840,"76,891,600"
0.005829,"Sep 09, 2018",0.005843,0.005702,"676,577,705",0.005710,"32,572,000"
0.005692,"Sep 08, 2018",0.005858,0.005298,"660,574,628",0.005298,"48,248,300"
0.005307,"Sep 07, 2018",0.005442,0.004996,"615,880,470",0.004996,"37,618,700"
0.005010,"Sep 06, 2018",0.005092,0.004665,"581,271,400",0.004926,"32,481,300"
0.004931,"Sep 05, 2018",0.005394,0.004809,"572,046,224",0.005259,"50,536,000"
0.005269,"Sep 04, 2018",0.005323,0.005055,"611,181,289",0.005279,"32,495,100"
