close,date,high,low,marketcap,open,volume
0.182082,"Oct 15, 2018",0.185334,0.169912,"182,082,000",0.172617,"5,314,640"
0.172347,"Oct 14, 2018",0.177813,0.171352,"172,347,000",0.177163,"3,858,440"
0.176788,"Oct 13, 2018",0.182871,0.174056,"176,788,000",0.179319,"3,711,450"
0.178842,"Oct 12, 2018",0.189153,0.157955,"178,842,000",0.162059,"11,341,600"
0.163987,"Oct 11, 2018",0.183611,0.155979,"163,987,000",0.180154,"8,890,810"
0.180738,"Oct 10, 2018",0.182635,0.172994,"180,738,000",0.179559,"5,397,420"
0.180125,"Oct 09, 2018",0.180650,0.176534,"180,125,000",0.178345,"2,740,720"
0.177897,"Oct 08, 2018",0.179294,0.174037,"177,897,000",0.176204,"2,678,130"
0.175539,"Oct 07, 2018",0.176486,0.170849,"175,539,000",0.174163,"2,542,700"
0.173689,"Oct 06, 2018",0.183911,0.170953,"173,689,000",0.180915,"3,027,690"
0.180872,"Oct 05, 2018",0.183375,0.171327,"180,872,000",0.171584,"5,578,560"
0.171474,"Oct 04, 2018",0.173776,0.165303,"171,474,000",0.165866,"2,957,670"
0.165743,"Oct 03, 2018",0.170549,0.163475,"165,743,000",0.170549,"2,113,960"
0.170755,"Oct 02, 2018",0.176940,0.170178,"170,755,000",0.171163,"3,019,370"
0.171407,"Oct 01, 2018",0.174089,0.168184,"171,407,000",0.170991,"2,416,960"
0.171174,"Sep 30, 2018",0.174285,0.167388,"171,174,000",0.168343,"1,763,310"
0.168362,"Sep 29, 2018",0.170781,0.162081,"168,362,000",0.169089,"2,049,280"
0.169157,"Sep 28, 2018",0.177301,0.164497,"169,157,000",0.174616,"3,452,890"
0.174372,"Sep 27, 2018",0.175715,0.160669,"174,372,000",0.164467,"3,360,290"
0.164532,"Sep 26, 2018",0.168264,0.157820,"164,532,000",0.164825,"3,206,750"
0.163104,"Sep 25, 2018",0.164537,0.151394,"163,104,000",0.164537,"5,401,860"
0.164372,"Sep 24, 2018",0.176360,0.163422,"164,372,000",0.175257,"2,792,720"
0.174988,"Sep 23, 2018",0.179143,0.172351,"174,988,000",0.175963,"2,298,730"
0.175627,"Sep 22, 2018",0.183656,0.165882,"175,627,000",0.180708,"4,532,980"
0.180503,"Sep 21, 2018",0.180865,0.161181,"180,503,000",0.163998,"5,374,870"
0.164783,"Sep 20, 2018",0.167792,0.150568,"164,783,000",0.150568,"4,286,500"
0.149901,"Sep 19, 2018",0.150627,0.140244,"149,901,000",0.147459,"1,884,250"
0.147439,"Sep 18, 2018",0.151955,0.141268,"147,439,000",0.144024,"3,221,640"
0.143804,"Sep 17, 2018",0.165751,0.140387,"143,804,000",0.157095,"3,843,190"
0.156902,"Sep 16, 2018",0.164126,0.154734,"156,902,000",0.164126,"3,174,010"
0.163966,"Sep 15, 2018",0.164887,0.153273,"163,966,000",0.154594,"2,846,890"
0.155595,"Sep 14, 2018",0.168578,0.150915,"155,595,000",0.165732,"4,123,730"
0.165979,"Sep 13, 2018",0.167417,0.146653,"165,979,000",0.147172,"4,702,990"
0.147355,"Sep 12, 2018",0.150436,0.131877,"147,355,000",0.148945,"4,552,830"
0.148573,"Sep 11, 2018",0.158099,0.143506,"148,573,000",0.151439,"3,994,940"
0.150842,"Sep 10, 2018",0.158095,0.147656,"150,842,000",0.156667,"3,404,930"
0.156566,"Sep 09, 2018",0.166779,0.151866,"156,566,000",0.159052,"3,509,260"
0.159016,"Sep 08, 2018",0.177427,0.155901,"159,016,000",0.173469,"4,532,720"
0.173267,"Sep 07, 2018",0.184636,0.173012,"173,267,000",0.183302,"4,042,110"
0.183680,"Sep 06, 2018",0.184939,0.170549,"183,680,000",0.182296,"4,713,820"
0.182782,"Sep 05, 2018",0.238454,0.182782,"182,782,000",0.230913,"5,709,710"
0.230995,"Sep 04, 2018",0.234189,0.226451,"230,995,000",0.228115,"3,362,240"
0.227876,"Sep 03, 2018",0.233489,0.226267,"227,876,000",0.232020,"3,231,210"
0.231729,"Sep 02, 2018",0.235492,0.224479,"231,729,000",0.227837,"3,265,550"
0.227620,"Sep 01, 2018",0.233571,0.218351,"227,620,000",0.218484,"3,547,030"
0.219598,"Aug 31, 2018",0.224123,0.212204,"219,598,000",0.215432,"5,472,150"
0.214951,"Aug 30, 2018",0.224944,0.206946,"214,951,000",0.224646,"6,442,380"
0.224581,"Aug 29, 2018",0.233584,0.218325,"224,581,000",0.233584,"5,778,130"
0.233496,"Aug 28, 2018",0.235569,0.223392,"233,496,000",0.223665,"6,915,810"
0.222886,"Aug 27, 2018",0.223174,0.207651,"222,886,000",0.209355,"5,267,600"
0.209004,"Aug 26, 2018",0.213719,0.203877,"209,004,000",0.212531,"3,580,910"
0.212531,"Aug 25, 2018",0.213543,0.206815,"212,531,000",0.211910,"3,674,530"
