close,date,high,low,marketcap,open,volume
459.38,"Oct 15, 2018",487.21,433.82,"7,995,239,192",438.65,"571,575,000"
439.23,"Oct 14, 2018",451.92,438.60,"7,643,835,570",448.19,"242,400,000"
448.41,"Oct 13, 2018",450.22,442.66,"7,802,698,333",443.18,"245,372,000"
443.23,"Oct 12, 2018",451.93,429.39,"7,711,708,129",430.35,"289,722,000"
433.04,"Oct 11, 2018",511.77,431.85,"7,533,647,535",511.77,"487,652,000"
512.92,"Oct 10, 2018",517.22,507.83,"8,922,601,500",516.66,"369,806,000"
517.79,"Oct 09, 2018",528.55,513.12,"9,006,258,034",526.90,"372,000,000"
528.98,"Oct 08, 2018",530.92,517.33,"9,199,873,690",518.71,"397,869,000"
517.47,"Oct 07, 2018",519.39,506.65,"8,998,846,140",509.63,"382,426,000"
508.62,"Oct 06, 2018",521.68,502.54,"8,844,170,277",519.92,"391,070,000"
520.63,"Oct 05, 2018",522.51,510.63,"9,052,044,226",513.90,"384,914,000"
513.03,"Oct 04, 2018",529.94,510.59,"8,918,891,880",516.79,"466,791,000"
514.52,"Oct 03, 2018",531.64,508.73,"8,943,917,328",531.64,"512,420,000"
533.26,"Oct 02, 2018",547.49,527.92,"9,268,718,960",531.15,"536,291,000"
530.91,"Oct 01, 2018",539.95,522.32,"9,226,907,044",531.64,"450,906,000"
529.92,"Sep 30, 2018",545.55,520.61,"9,208,784,936",536.56,"477,471,000"
536.91,"Sep 29, 2018",553.48,514.26,"9,329,262,107",538.99,"581,112,000"
539.86,"Sep 28, 2018",572.58,533.44,"9,379,539,272",568.43,"673,844,000"
564.41,"Sep 27, 2018",585.36,514.77,"9,805,022,237",514.77,"1,083,230,000"
515.93,"Sep 26, 2018",542.53,434.35,"8,961,941,259",444.80,"856,458,000"
445.23,"Sep 25, 2018",462.35,428.91,"7,732,846,562",462.11,"414,548,000"
463.09,"Sep 24, 2018",490.76,459.59,"8,042,327,737",487.92,"385,322,000"
488.65,"Sep 23, 2018",504.14,478.07,"8,485,324,615",487.71,"384,226,000"
487.83,"Sep 22, 2018",505.29,468.33,"8,470,234,975",500.35,"412,279,000"
499.04,"Sep 21, 2018",506.44,449.38,"8,663,959,553",457.52,"597,228,000"
455.74,"Sep 20, 2018",462.06,424.66,"7,911,447,821",429.81,"369,099,000"
